id,Unnamed: 1,C1,C2,C3,C4,C5,P1,P2,P3,P4,P5
388789,LOC388789,7.02,7.43,12.41,7.73,11.09,8.18,4.97,10.47,10.39,9.76
388796,LOC388796,5.18,2.83,4.41,3.61,4.81,3.27,4.97,5.35,2.67,1.76
388799,C20orf107,0.02,0.11,0.08,0.0,0.15,0.26,0.25,0.22,0.16,0.0
388813,LOC388813,0.07,0.16,0.0,0.03,0.21,0.0,0.0,0.01,0.0,0.4
388815,C21orf34,9.1,8.34,10.2,9.79,12.29,17.01,12.28,17.3,17.05,13.45
388818,KRTAP26-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
388849,LOC388849,0.07,0.0,0.12,0.0,0.11,0.15,0.25,0.16,0.08,0.12
388886,C22orf36,1.67,1.1,1.03,0.84,0.93,1.37,0.94,1.18,1.15,1.32
3889,KRT83,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0
388906,LOC388906,0.14,0.03,0.16,0.09,0.11,0.0,0.11,0.06,0.46,0.2
388910,NCRNA00207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
388931,MFSD2B,0.43,0.13,0.16,0.06,0.12,0.06,0.05,0.46,0.0,0.0
388939,C2orf71,0.79,0.32,0.21,0.46,0.35,0.0,0.11,0.75,0.33,0.28
388942,LOC388942,0.02,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.0
388946,LOC388946,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.04,0.0,0.0
388948,LOC388948,0.07,0.48,0.25,0.17,0.16,0.26,0.35,1.04,0.26,0.0
388951,TSPYL6,1.59,2.19,0.95,1.27,1.61,1.67,3.69,1.6,1.69,0.56
388960,C2orf78,0.13,0.0,0.33,0.06,0.21,0.24,0.03,0.15,0.09,0.0
388962,BOLA3,11.11,14.04,14.14,13.12,9.44,7.54,4.34,7.03,8.29,11.16
388963,C2orf81,1.09,2.03,0.66,0.6,0.6,1.58,0.88,0.61,0.73,0.5
388965,FUNDC2P2,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.01,0.0
388969,C2orf68,17.07,17.49,16.07,17.83,19.22,17.89,17.83,23.36,15.35,15.53
389,RHOC,271.83,181.51,315.53,236.03,282.12,246.17,149.98,274.99,203.66,259.05
3890,KRT84,0.0,0.0,0.0,0.0,0.01,0.19,0.0,0.01,0.0,0.0
389015,SLC9A4,18.86,11.9,12.78,11.46,17.25,18.1,16.05,22.83,11.4,11.73
389023,LOC389023,0.43,0.05,0.1,1.64,0.72,0.47,0.39,0.22,0.49,0.64
389058,SP5,0.0,0.0,0.16,0.0,0.06,0.0,0.0,0.06,0.0,0.08
389072,PLEKHM3,41.81,35.27,28.97,33.23,44.45,46.17,48.66,58.72,50.35,33.45
389073,C2orf80,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0
389084,C2orf82,0.23,0.0,0.04,0.0,0.25,0.15,0.25,0.32,0.03,0.24
389090,OR6B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
3891,KRT85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
389114,ZNF662,5.68,7.78,6.14,5.83,7.51,7.91,8.41,9.07,7.06,3.21
389118,CDHR4,0.04,0.0,0.0,0.06,0.09,0.0,0.03,0.04,0.0,0.0
389119,C3orf54,0.04,0.0,0.0,0.2,0.09,0.19,0.12,0.07,0.0,0.08
389123,IQCF2,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0
389124,IQCF5,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0
389125,MUSTN1,0.5,0.32,0.21,0.26,0.17,0.08,0.28,0.24,0.01,0.0
389136,VGLL3,3.74,2.73,13.5,2.86,4.6,2.73,3.52,5.71,3.25,1.7
389151,PRR23B,0.11,0.0,0.0,0.0,0.0,0.23,0.12,0.04,0.08,0.28
389152,PRR23C,0.93,0.56,0.76,0.63,0.78,0.56,1.2,1.22,0.57,0.76
389158,PLSCR5,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
389161,ANKUB1,0.0,0.0,0.12,0.0,0.09,0.0,0.03,0.0,0.05,0.0
389170,LEKR1,1.22,0.64,0.64,0.31,0.63,0.75,0.99,0.93,0.89,2.41
389177,TMEM212,57.79,40.45,44.82,45.05,51.93,53.22,87.25,65.57,51.77,21.41
3892,KRT86,0.0,0.0,0.08,0.0,0.06,0.0,0.09,0.12,0.19,0.0
389203,C4orf52,8.31,10.83,11.77,7.99,9.05,10.55,8.15,13.37,6.91,9.92
389206,BEND4,0.97,0.05,0.0,1.06,0.45,0.36,0.35,1.33,0.65,0.68
389207,GRXCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
389208,TMPRSS11F,0.11,0.11,0.04,0.06,0.11,0.53,0.12,0.09,0.38,0.0
389247,LOC389247,0.16,0.43,0.21,0.01,0.28,0.08,0.19,0.32,0.04,0.24
389257,LRRC14B,0.14,0.0,0.08,0.0,0.11,0.0,0.06,0.1,0.22,0.0
389289,C5orf39,0.32,1.15,0.25,1.13,0.71,0.7,0.39,0.93,1.31,0.68
389332,LOC389332,0.86,0.43,0.35,0.11,0.48,0.53,0.52,0.71,0.16,0.28
389333,LOC389333,3.37,1.95,1.34,1.5,2.05,5.45,3.76,2.58,2.51,2.57
389336,C5orf46,0.0,0.0,0.0,0.0,0.06,0.0,0.09,0.01,0.0,0.0
389337,ARHGEF37,0.56,0.32,1.01,0.36,0.69,1.35,0.86,0.84,0.27,0.6
389362,PSMG4,3.22,3.02,4.66,2.67,2.6,3.82,2.44,2.07,2.52,4.71
389376,SFTA2,0.11,0.0,0.47,0.0,0.01,0.24,0.06,0.0,0.0,0.0
389383,C6orf126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
389384,C6orf222,0.04,0.0,0.04,0.0,0.09,0.04,0.0,0.14,0.03,0.0
389396,GLYATL3,0.36,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.0,0.0
389400,GFRAL,0.13,0.11,0.06,0.0,0.12,0.0,0.06,0.04,0.0,0.1
389421,LIN28B,0.0,0.08,0.06,0.0,0.11,0.0,0.03,0.09,0.0,0.0
389432,SAMD5,5.8,2.81,3.24,3.3,3.33,4.38,4.66,5.11,8.28,6.43
389434,IYD,0.41,0.11,0.58,0.23,0.6,0.41,0.43,0.55,0.42,0.32
389458,LOC389458,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.0
389493,LOC389493,0.0,0.05,0.04,0.11,0.06,0.0,0.15,0.0,0.01,0.0
3895,KTN1,214.73,224.18,368.02,273.45,321.72,329.84,347.42,284.72,341.34,180.12
389517,SPDYE8P,2.99,3.5,1.22,1.93,1.56,1.92,3.84,3.27,2.79,0.48
389524,GTF2IRD2B,5.21,4.71,3.65,4.09,8.13,7.03,6.66,7.51,5.19,5.67
389538,MGC72080,7.49,5.91,5.09,5.97,8.09,7.03,6.12,6.02,5.34,8.18
389541,C7orf59,21.98,33.53,25.41,18.29,26.76,24.7,14.86,28.45,17.07,29.28
389549,FEZF1,0.0,0.0,0.12,0.0,0.02,0.11,0.09,0.04,0.2,0.0
389558,FAM180A,0.04,0.0,0.0,0.0,0.03,0.02,0.03,0.09,0.0,0.0
389610,XKR5,0.07,0.08,0.04,0.09,0.05,0.38,0.19,0.19,0.0,0.0
389633,FAM90A25P,0.73,0.56,0.21,0.11,0.14,0.19,0.76,0.81,0.45,0.24
389634,LOC389634,0.57,1.12,0.47,0.27,0.58,1.17,0.6,0.84,0.89,0.7
389641,LOC389641,2.06,1.63,1.57,0.97,2.0,1.69,1.19,2.3,0.75,1.68
389643,C8orf80,1.88,0.61,0.54,0.87,1.79,1.48,1.91,2.84,0.99,0.16
389649,C8orf86,0.72,0.72,0.08,0.26,0.91,0.55,1.06,1.38,0.28,0.96
389668,XKR9,25.28,21.23,16.69,18.56,22.54,23.76,28.36,28.42,22.61,16.94
389676,LOC389676,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
389677,RBM12B,15.39,24.73,18.67,15.73,17.25,25.55,26.86,16.22,22.98,11.16
389690,FLJ43860,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.01,0.0,0.0
389692,MAFA,0.64,0.53,0.21,0.54,0.82,0.41,0.12,0.96,1.0,0.86
3897,L1CAM,0.14,0.32,0.0,0.03,0.51,1.32,0.22,0.37,0.0,0.12
389705,LOC389705,0.0,0.0,0.12,0.0,0.06,0.0,0.0,0.02,0.0,0.08
389715,C9orf144,0.0,0.0,0.08,0.0,0.06,0.0,0.09,0.07,0.0,0.12
389730,FAM75A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
389741,MGC21881,12.23,21.42,13.72,17.26,21.67,18.72,20.29,29.51,26.29,73.24
389761,FAM75D4,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
389762,FAM75D3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0
389763,FAM75D1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.11,0.0,0.0
389765,LOC389765,4.3,4.36,2.93,2.56,2.98,4.21,4.97,3.78,4.81,2.85
389766,C9orf153,0.81,0.59,0.41,0.29,0.64,0.24,0.85,0.63,0.85,0.04
389791,LOC389791,18.27,11.74,12.9,15.25,10.84,16.88,26.09,14.72,13.96,6.45
389792,IER5L,1.09,1.28,0.49,0.64,1.31,1.58,0.94,2.99,1.08,1.5
389799,C9orf171,0.05,0.0,0.0,0.0,0.04,0.0,0.0,0.25,0.0,0.0
3898,LAD1,0.0,0.27,0.0,0.0,0.06,0.0,0.8,0.79,0.22,0.0
389813,C9orf172,4.05,1.39,0.93,0.7,1.12,1.32,1.87,1.57,0.58,0.2
389816,LRRC26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
389831,LOC389831,8.88,11.76,6.06,21.85,23.12,22.84,12.74,10.35,17.8,2.81
389834,LOC389834,26.51,22.46,37.03,19.36,85.14,8.55,36.84,17.9,12.79,4.03
389840,MAP3K15,20.89,17.73,13.83,21.05,18.74,19.68,15.97,18.25,21.35,26.74
389856,USP27X,4.14,3.02,4.04,3.86,5.62,3.46,2.89,3.85,4.38,2.43
389860,PAGE2B,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389874,ZCCHC13,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
389895,LOC389895,1.67,1.1,1.4,0.31,0.91,4.51,2.24,0.79,1.73,1.68
3899,AFF3,3.1,4.79,2.21,3.04,3.57,8.52,4.86,10.2,27.15,3.35
389906,LOC389906,26.89,30.02,15.02,18.57,28.69,33.84,16.99,56.39,21.62,32.85
389932,tAKR,0.0,0.19,0.06,0.0,0.01,0.0,0.0,0.05,0.0,0.0
389941,C1QL3,1.76,3.56,1.03,2.91,4.8,2.56,1.62,1.65,3.85,0.48
39,ACAT2,44.14,164.91,111.55,127.74,144.34,43.57,37.29,63.14,36.69,69.49
390,RND3,39.64,24.38,236.62,128.61,120.05,91.94,43.75,95.6,48.48,48.47
390036,OR52K1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.08,0.0
390037,OR52I1,0.0,0.0,0.08,0.06,0.02,0.0,0.06,0.04,0.0,0.16
390038,OR51D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
390054,OR52A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
390058,OR51B6,0.0,0.05,0.08,0.09,0.13,0.0,0.17,0.07,0.05,0.0
390059,OR51M1,0.0,0.27,0.12,0.0,0.09,0.0,0.09,0.12,0.0,0.12
390061,OR51Q1,0.07,0.0,0.04,0.14,0.0,0.15,0.09,0.07,0.0,0.0
390063,OR51I1,0.21,0.0,0.0,0.11,0.14,0.28,0.09,0.19,0.0,0.16
390064,OR51I2,0.07,0.27,0.29,0.1,0.15,0.0,0.0,0.3,0.05,0.08
390066,OR52D1,0.0,0.05,0.0,0.09,0.05,0.41,0.09,0.17,0.51,0.0
390067,OR52H1,0.04,0.16,0.04,0.03,0.26,0.11,0.37,0.22,0.09,0.0
390072,OR52N4,0.07,0.0,0.0,0.0,0.13,0.0,0.0,0.14,0.0,0.0
390075,OR52N5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
390077,OR52N2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
390078,OR52E6,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0
390079,OR52E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
390081,OR52E4,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0
390083,OR56A3,0.18,0.0,0.0,0.0,0.12,0.0,0.0,0.07,0.0,0.0
390084,OR56A5,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11,0.0
390093,OR10A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
390110,ACCSL,0.07,0.59,0.0,0.0,0.11,0.0,0.2,1.03,0.41,0.36
390113,OR4X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
390142,OR5D13,0.0,0.0,0.0,0.0,0.04,0.0,0.06,0.02,0.0,0.0
390144,OR5D16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
390151,OR8H2,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0
390152,OR8H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
390154,OR5T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
390157,OR8K1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
390162,OR5M9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
390167,OR5M10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
390168,OR5M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
390174,OR9G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
390181,OR5AK2,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0
390190,OR5B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
390191,OR5B12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
390195,OR5AN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
390197,OR4D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
390199,OR4D9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
3902,LAG3,2.44,0.03,0.47,0.63,1.08,0.88,2.47,2.04,1.46,0.38
390201,OR10V1,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.0
390205,LRRC10B,0.14,0.05,0.12,0.17,0.36,0.34,0.15,0.43,0.19,0.36
390212,GPR152,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
390213,DOC2GP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
390226,GUCY2E,0.0,0.0,0.08,0.04,0.02,0.11,0.0,0.11,0.0,0.04
390231,TRIM77P,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.29,0.27,0.0
390243,FOLR4,0.0,0.0,0.12,0.07,0.02,0.3,0.03,0.04,0.16,0.0
390245,KDM4DL,0.0,0.27,0.02,0.14,0.12,0.3,0.22,0.14,0.0,0.32
390259,BSX,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
390260,OR6X1,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.06,0.22,0.0
390261,OR6M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
390264,OR10G4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
390265,OR10G7,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
390275,OR8A1,0.11,0.0,0.16,0.0,0.04,0.0,0.0,0.06,0.0,0.0
3903,LAIR1,27.57,20.99,16.69,16.52,32.1,23.72,24.14,37.24,17.51,14.69
390323,OR6C75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
390326,OR6C76,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0
390327,OR6C70,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0
3904,LAIR2,0.0,0.08,0.04,0.13,0.15,0.15,0.0,0.4,0.14,0.0
390429,OR4N2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
390431,OR4K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
390436,OR4K17,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0
390437,OR4N5,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.0,0.0
390439,OR11G2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.0,0.0
390442,OR11H4,0.0,0.0,0.0,0.14,0.02,0.3,0.0,0.11,0.0,0.0
390443,RNASE9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
390445,OR5AU1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.07,0.0,0.0
390535,GOLGA8E,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0
390538,OR4M2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
390539,OR4N3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
390561,LOC390561,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.05,0.05,0.0
390594,KBTBD13,0.93,0.27,0.02,0.14,0.29,0.11,0.62,0.58,0.33,0.06
390595,LOC390595,2.27,1.87,0.08,0.77,0.47,1.09,0.79,0.63,0.28,0.16
390598,SKOR1,1.43,0.64,0.39,0.43,0.56,1.17,1.45,0.76,0.34,0.4
3906,LALBA,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0
390616,ANKRD34C,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0
390637,C15orf58,1.56,0.78,0.82,0.83,0.82,1.52,1.62,1.27,1.11,0.72
390648,OR4F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
390649,OR4F15,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0
390651,OR4F13P,0.11,0.05,0.02,0.49,0.07,0.0,0.08,0.14,0.01,0.18
390660,LOC390660,0.9,0.45,0.0,0.44,0.24,1.84,0.73,0.37,0.0,0.32
390664,C1QTNF8,0.11,0.0,0.0,0.0,0.07,0.08,0.0,0.02,0.0,0.0
390667,PTX4,0.07,0.24,0.0,0.0,0.02,0.0,0.09,0.02,0.0,0.0
390748,PABPN1L,0.0,0.16,0.0,0.0,0.05,0.0,0.14,0.27,0.11,0.0
390756,OR3A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
390790,ARL5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
390792,KRT39,0.0,0.0,0.19,0.0,0.02,0.0,0.0,0.25,0.03,0.0
3908,LAMA2,88.31,117.59,168.35,91.72,136.8,128.69,186.4,158.92,210.25,81.88
390874,ONECUT3,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390882,OR7G2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390883,OR7G3,0.0,0.0,0.0,0.0,0.03,0.0,0.22,0.04,0.0,0.0
3909,LAMA3,245.03,132.16,213.05,141.01,217.31,455.91,488.9,388.22,339.37,127.12
390916,NUDT19,56.68,66.57,33.32,60.24,61.38,40.28,42.69,72.85,53.82,55.14
390927,ZNF793,24.27,13.48,17.35,13.5,21.09,20.51,22.79,30.05,14.55,10.64
390928,PAPL,0.07,0.05,0.0,0.04,0.04,0.17,0.08,0.12,0.04,0.2
390940,LOC390940,2.06,2.97,1.65,1.97,1.91,1.58,2.16,2.88,1.91,2.83
390963,ZNF818P,4.41,10.96,6.26,4.11,6.44,5.92,8.61,8.97,4.28,6.19
390980,ZNF805,50.78,45.16,41.61,46.58,64.32,51.07,55.0,69.35,58.9,37.74
390992,HES3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
390999,PRAMEF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
391,RHOG,23.68,23.5,9.19,13.7,21.24,15.13,17.29,28.33,17.33,17.1
3910,LAMA4,7.77,10.56,20.07,10.0,12.5,7.35,12.47,23.85,11.15,4.49
391002,PRAMEF8,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.02,0.0,0.0
391004,PRAMEF17,0.0,0.0,0.37,0.09,0.07,0.0,0.15,0.0,0.01,0.2
391013,PLA2G2C,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0
391037,SKINTL,0.0,0.11,0.0,0.0,0.12,0.38,0.0,0.01,0.05,0.0
391051,UOX,0.07,0.21,0.54,0.37,0.36,0.04,0.28,0.39,0.03,0.0
391059,FRRS1,16.5,17.35,17.74,14.7,29.88,23.05,21.88,21.39,23.72,20.3
3911,LAMA5,3.46,1.52,1.52,1.46,1.98,4.89,3.26,3.04,2.25,0.64
391104,VHLL,0.07,0.0,0.08,0.0,0.01,0.0,0.0,0.02,0.0,0.0
391109,OR10K1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
391112,OR6Y1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0
391114,OR6K3,0.0,0.0,0.0,0.14,0.0,0.0,0.06,0.0,0.0,0.0
391123,VSIG8,0.34,0.56,0.04,0.03,0.17,0.38,0.74,0.29,0.24,0.0
391190,OR2L8,0.07,0.0,0.0,0.06,0.0,0.11,0.0,0.05,0.0,0.0
391191,OR2AK2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
391196,OR2M7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
3912,LAMB1,211.72,152.58,215.72,180.87,190.38,172.77,159.8,239.58,125.45,89.94
391211,OR2G6,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.0
391253,SPINT4,0.0,0.16,0.0,0.04,0.03,0.19,0.29,0.05,0.0,0.0
391257,SUMO1P1,0.0,0.7,0.0,0.09,0.43,0.0,0.25,0.1,0.16,0.0
391267,C21orf81,0.0,0.05,0.35,0.19,0.26,0.86,0.77,0.21,0.0,0.2
3913,LAMB2,437.55,289.05,254.12,283.33,429.54,389.59,312.45,518.19,378.42,369.88
391322,LOC391322,0.11,0.21,0.06,0.31,0.3,0.0,0.0,0.12,0.37,0.0
391356,PTRHD1,11.66,12.67,15.99,12.95,15.65,15.43,8.92,15.99,15.54,21.03
391365,SULT6B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
3914,LAMB3,24.08,15.16,22.9,13.53,26.68,30.02,20.3,25.12,14.89,13.25
391475,DYTN,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.0
3915,LAMC1,564.01,364.55,544.17,338.3,566.71,422.04,395.65,577.44,500.09,240.09
391518,VENTXP7,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.0
3916,LAMP1,123.31,106.6,91.19,115.05,76.88,113.95,88.19,90.01,99.98,124.05
391622,USP17L6P,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0
391712,TRIM61,3.53,2.33,4.16,2.31,4.19,2.48,2.3,3.69,3.29,2.45
3918,LAMC2,0.7,0.05,0.93,0.14,0.79,0.55,1.42,0.79,0.11,0.26
392,ARHGAP1,71.53,47.14,34.09,50.32,63.05,55.9,60.96,75.08,63.32,45.82
3920,LAMP2,123.35,200.63,201.11,189.92,254.05,193.39,165.77,177.59,175.67,141.93
3921,RPSA,148.45,205.44,217.87,207.88,217.63,163.1,111.44,156.13,195.6,236.28
392138,OR2A25,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.0
392188,USP17L8,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392196,LOC392196,0.0,0.24,0.12,0.0,0.02,0.68,0.06,0.11,0.24,0.0
392197,USP17L7,0.11,0.16,0.0,0.0,0.06,0.06,0.15,0.14,0.0,0.0
392232,LOC392232,0.0,0.0,0.02,0.11,0.0,0.0,0.0,0.06,0.0,0.0
392255,GDF6,1.02,0.91,0.29,2.53,2.03,0.49,3.21,2.73,1.65,2.39
392307,C9orf128,0.0,0.11,0.0,0.0,0.02,0.11,0.03,0.22,0.0,0.0
392309,OR13J1,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.09,0.0,0.0
392360,CTSL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
392364,LOC392364,1.61,0.94,1.24,0.54,1.13,1.11,1.1,1.81,1.03,0.74
392390,OR1L6,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.06,0.0,0.0
392391,OR5C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
392392,OR1K1,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.0
392399,LCN9,0.18,0.24,0.02,0.44,0.06,0.0,0.4,0.09,0.0,0.0
392452,LOC392452,0.36,0.0,0.12,0.14,0.02,0.26,0.06,0.02,0.27,0.0
392459,CXXC1P1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.2
392465,GLOD5,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
392490,FLJ44635,0.14,0.91,0.1,0.11,0.07,0.0,0.11,0.31,0.46,0.22
3925,STMN1,15.6,15.91,16.09,13.36,12.57,24.17,19.99,20.45,54.58,49.97
392509,ARL13A,0.0,0.05,0.12,0.17,0.04,0.06,0.03,0.04,0.09,0.0
392617,ELFN1,0.29,0.21,0.0,0.14,0.02,0.17,0.0,0.12,0.0,0.0
392636,AGMO,0.0,0.05,0.21,0.06,0.05,0.0,0.06,0.09,0.0,0.0
3927,LASP1,108.73,115.82,76.08,86.79,79.98,103.55,84.55,95.57,109.65,115.86
392862,GRID2IP,1.4,0.8,1.65,1.19,1.5,1.8,3.35,2.2,1.44,0.92
3929,LBP,0.93,0.21,0.04,0.54,0.15,1.43,0.12,0.11,0.24,0.76
393,ARHGAP4,8.97,14.22,3.96,7.33,11.94,7.39,6.85,17.37,4.88,13.71
3930,LBR,11.77,31.07,14.55,22.15,25.96,20.6,18.28,24.31,22.4,16.54
393046,OR2A5,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.0,0.0
3931,LCAT,3.33,2.51,1.36,2.53,1.63,2.78,5.2,1.88,2.13,1.96
3932,LCK,0.14,4.28,0.49,4.44,3.39,0.56,1.73,4.56,2.14,2.24
3933,LCN1,0.04,0.0,0.06,0.01,0.0,0.0,0.08,0.05,0.05,0.0
3934,LCN2,0.04,0.59,0.04,0.03,0.06,0.24,3.16,0.19,0.51,0.36
3936,LCP1,32.67,295.68,46.68,111.49,149.0,60.23,68.72,161.76,46.3,93.69
